tweet_id,retweeters,timestamps,n_rts,user_id,followers,n_network_followers,link,n_followers,text,topic,natures
592321159795970048,"['291859349', '1416490644', '107016296', '17691647', '1938128966', '118613799', '95037182', '122928358', '1032172358', '26461628', '2305228178', '98841396']","[1430035738.0, 1430035779.0, 1430035784.0, 1430036025.0, 1430036837.0, 1430038697.0, 1430038955.0, 1430039623.0, 1430040437.0, 1430040666.0, 1430040936.0, 1430040990.0, 1430041206.0]",12,83564471,,838,https://twitter.com/anyuser/status/592321159795970048,6320.0,"When Nepal was groaning in earthquake, Christian Missionaries were shamelessly selling Jesus: http://opindia.com/2015/04/when-nepal-was-groaning-in-earthquake-christian-missionaries-were-shamelessly-selling-jesus/ via  @opindia_com","6. Controversy, criticism, social and political commentary",2
592280174630076417,"['17680748', '2391585170', '857591083', '17670819', '107680763', '84535305', '51777003', '71495512', '19358435', '78613415', '15199808', '1484891816', '3021834762', '51033440', '969970508', '46388565', '95209041', '57433307', '612759802', '146597996', '365276630', '13116802', '55517349', '14201680', '51716453', '15686222', '2796272245', '18571453', '10469432', '1482075170', '30399701', '133953965', '2225723400', '465471814']","[1430026059.0, 1430026369.0, 1430026428.0, 1430026429.0, 1430026441.0, 1430026562.0, 1430026611.0, 1430026730.0, 1430026881.0, 1430026917.0, 1430026921.0, 1430026997.0, 1430027010.0, 1430027011.0, 1430027059.0, 1430027101.0, 1430027130.0, 1430027235.0, 1430027329.0, 1430027507.0, 1430027572.0, 1430028007.0, 1430028526.0, 1430028968.0, 1430029075.0, 1430029332.0, 1430029711.0, 1430030158.0, 1430031415.0, 1430032404.0, 1430039175.0, 1430040798.0, 1430041925.0, 1430048711.0, 1430050120.0]",34,14054023,,833,https://twitter.com/anyuser/status/592280174630076417,981.0,"Here's a collated list of resources, on-ground organizations, helplines etc: http://bit.ly/1HGGMFF #NepalEarthquake  @Netra  please RT","7. Relief efforts, resources, donations, and infrastructure",0
591930333530042368,"['1196838541', '2175804628', '2761636772', '172499607', '936759086', '1048371391', '22009205', '3141533897', '46592847', '569706837', '2517117758', '45021703', '1207019496', '552545162', '2688743485', '99246557', '115566183', '123151376', '38675497', '776040440', '211337962', '3027971478', '2943948074', '196439733', '600989044', '41083031', '1314317676', '2960787765', '2338514136', '18135549', '516023524', '2547893472', '1003857768', '1067585485', '294391731', '112869355', '577888707', '48271118']","[1429942379.0, 1429942415.0, 1429942424.0, 1429942444.0, 1429942484.0, 1429942501.0, 1429942509.0, 1429942538.0, 1429942548.0, 1429942557.0, 1429942662.0, 1429942722.0, 1429942733.0, 1429942738.0, 1429942745.0, 1429942745.0, 1429942768.0, 1429942782.0, 1429942788.0, 1429942811.0, 1429942812.0, 1429942851.0, 1429943210.0, 1429943250.0, 1429943570.0, 1429943643.0, 1429944695.0, 1429944875.0, 1429945136.0, 1429945281.0, 1429945380.0, 1429946783.0, 1429948479.0, 1429950478.0, 1429950628.0, 1429951472.0, 1429951483.0, 1429953463.0, 1429979721.0]",38,17666692,,824,https://twitter.com/anyuser/status/591930333530042368,1300000.0,Pictures show devastation of Nepal earthquake as death toll rises to 688 http://mirror.co.uk/news/world-news/nepal-earthquake-nearly-700-killed-5579124,"2. Impact, aftermath, death toll",0
591971547436298240,"['775415430', '2496647126', '2748570175', '2911191121', '143882595', '53320016', '2324283722', '353160963', '67540376', '278899333', '101722973', '2668718807', '267489743', '133879017', '740256714', '1378727761', '95404309', '2502130371', '1878400621', '3114745071', '207022927', '201625897', '131847262', '3044090461', '2817081638', '292739569', '74918092', '115889063', '405757935', '188998401', '3115533043', '2560288593', '584967292', '947787648', '142564738']","[1429952328.0, 1429952437.0, 1429952452.0, 1429952629.0, 1429952722.0, 1429953043.0, 1429954782.0, 1429954834.0, 1429954967.0, 1429954995.0, 1429955038.0, 1429955153.0, 1429955179.0, 1429955226.0, 1429955337.0, 1429955424.0, 1429955941.0, 1429956021.0, 1429956027.0, 1429956178.0, 1429956738.0, 1429956804.0, 1429956849.0, 1429957240.0, 1429976061.0, 1429980473.0, 1429993667.0, 1429994884.0, 1429995273.0, 1430004166.0, 1430017789.0, 1430018695.0, 1430019356.0, 1430023976.0, 1430050526.0, 1430053489.0]",35,2198579185,,822,https://twitter.com/anyuser/status/591971547436298240,8060.0,RSS. The only Indian private organisation involved in the rescue mission. Respect. Pranaam.  #NepalEarthquake #IndiaWithNepal,4. International response and international support,1
592201581778620416,"['848518471', '2254166444', '1492514605', '885695629', '44314816', '2188196646', '280082481', '134971995', '166897157']","[1430007101.0, 1430007135.0, 1430007233.0, 1430007238.0, 1430007253.0, 1430007342.0, 1430007380.0, 1430007460.0, 1430007514.0, 1430013994.0]",9,49800332,,820,https://twitter.com/anyuser/status/592201581778620416,13500.0,"CNN: World Vision communications person in Kathmandu reports that rural villages have been ""wiped out."" #NepalEarthquake","7. Relief efforts, resources, donations, and infrastructure",0
591941217337749504,"['59073766', '3033122599', '373914332', '605334003', '2520114474', '14427575', '2652396072', '2675168874', '3028288905', '581230076', '18060287']","[1429945182.0, 1429945400.0, 1429945532.0, 1429945830.0, 1429945904.0, 1429946032.0, 1429946542.0, 1429946844.0, 1429947418.0, 1429949481.0, 1429950842.0, 1429953031.0]",11,136267178,,817,https://twitter.com/anyuser/status/591941217337749504,623900.0,Moronullah  @mayaniranjan  says rescue teams helpng Nepal r farcical face flies.shed say ths if she ws stuck in debris?,"6. Controversy, criticism, social and political commentary",2
591930044278120449,"['2949357878', '2583492030', '1148081304', '117403972', '2932934761', '3092174146', '54939402', '534091538', '30833255', '2201625058', '56314749', '23395195', '1018178454', '93144238', '136043731', '94352293', '2286561567', '3039908376']","[1429942315.0, 1429942478.0, 1429942538.0, 1429942608.0, 1429943283.0, 1429943627.0, 1429943815.0, 1429944225.0, 1429944642.0, 1429944862.0, 1429945339.0, 1429945612.0, 1429945718.0, 1429945794.0, 1429946243.0, 1429946377.0, 1429946524.0, 1429953272.0, 1430005197.0]",18,846897578,,815,https://twitter.com/anyuser/status/591930044278120449,6250.0,"Google has started person fined.ppl can report here if they hv found some1,ppl can also send an inquiry http://google.org/personfinder/2015-nepal-earthquake #earthquake","7. Relief efforts, resources, donations, and infrastructure",0
592221855441911808,"['369438749', '260754406', '106239911', '2765435930', '81804524', '580891264', '2992765416', '76974014', '87755689', '2780181786', '132147749', '55882740', '122928358', '152603241', '17433151', '943449925', '3036756902', '245418465', '220346850', '28091005', '2214572140', '3144876295', '2304739038', '1531465705', '96187488', '140659538', '23939409', '65343199', '20842368', '193579632', '2725926822', '1732148250', '336724624', '15069927', '2935329846', '111001663', '601599296', '47342333', '143045352', '71251611', '90606511', '64139164', '32553320', '543351302', '77222986', '108908350', '433890464', '717527046', '2168975042', '122372098', '189444319', '275562457']","[1430011900.0, 1430011939.0, 1430012040.0, 1430012117.0, 1430012145.0, 1430012162.0, 1430012204.0, 1430012213.0, 1430012252.0, 1430012260.0, 1430012284.0, 1430012308.0, 1430012372.0, 1430012400.0, 1430012402.0, 1430012474.0, 1430012504.0, 1430012560.0, 1430012569.0, 1430012638.0, 1430012741.0, 1430012828.0, 1430012850.0, 1430013039.0, 1430013063.0, 1430013143.0, 1430013309.0, 1430013311.0, 1430013314.0, 1430013349.0, 1430013384.0, 1430013406.0, 1430013964.0, 1430014105.0, 1430014202.0, 1430014220.0, 1430014731.0, 1430014759.0, 1430014847.0, 1430014977.0, 1430015372.0, 1430015933.0, 1430016006.0, 1430016696.0, 1430016993.0, 1430018747.0, 1430020527.0, 1430023337.0, 1430024608.0, 1430025430.0, 1430027103.0, 1430031500.0, 1430031942.0]",52,2943003606,,814,https://twitter.com/anyuser/status/592221855441911808,35300.0,"Honestly, I feel bad for Christians. They felt so unsafe in India that they are shifting base to Nepal. WHY WHY WHY?","6. Controversy, criticism, social and political commentary",1
592309207229140994,"['232825443', '163707568', '163689278', '32454083', '502998504', '2758943644', '20988931']","[1430032805.0, 1430032945.0, 1430033070.0, 1430033075.0, 1430033254.0, 1430033336.0, 1430037682.0, 1430038795.0]",7,21419504,,812,https://twitter.com/anyuser/status/592309207229140994,19000.0,How to help the victims of the #NepalEarthquake and support the rescue efforts: http://wcvb.com/national/nepal-earthquake-how-to-help-victims/32572566 #wcvb,"7. Relief efforts, resources, donations, and infrastructure",0
592123683063234560,"['19897449', '2260150651', '438561525', '18537910', '17979765', '17242446']","[1429988487.0, 1429988538.0, 1429988640.0, 1429988963.0, 1429989583.0, 1429989796.0, 1429991580.0]",6,532690100,,810,https://twitter.com/anyuser/status/592123683063234560,16400.0,These Party Pix from the White House Correspondents dinner look awesome juxtaposed with tweets from Nepal and Baltimore.,The tweet does not fit any of the given topics.,1
591913224234147840,"['418518410', '2375454108', '154144529', '2313487754', '2887006452', '308655006', '368869283', '222423293', '486711396', '83316853', '1113994464', '2198579185', '278551481', '529358637', '2948786970', '104782572', '2768405887', '78319390', '74935953', '80043660', '1096566492', '2190293232', '373914332', '2531896988', '1206922118', '278115380', '17699010', '154253581', '117785378', '162784593', '284519293', '347661351', '101453787', '248644677', '129384147', '287646990', '597629757', '2375531316', '2596045050', '1420338978', '3036251881', '2723152946']","[1429938312.0, 1429938317.0, 1429938321.0, 1429938322.0, 1429938331.0, 1429938351.0, 1429938369.0, 1429938376.0, 1429938380.0, 1429938382.0, 1429938383.0, 1429938383.0, 1429938401.0, 1429938455.0, 1429938488.0, 1429938497.0, 1429938498.0, 1429938537.0, 1429938572.0, 1429938582.0, 1429938625.0, 1429938683.0, 1429938949.0, 1429938987.0, 1429938995.0, 1429939008.0, 1429939060.0, 1429939088.0, 1429939110.0, 1429939782.0, 1429940193.0, 1429940316.0, 1429940455.0, 1429940985.0, 1429941027.0, 1429941239.0, 1429941594.0, 1429943756.0, 1429944638.0, 1429944749.0, 1429948964.0, 1430040624.0, 1430050266.0]",42,2322736597,,807,https://twitter.com/anyuser/status/591913224234147840,5400000.0,"Heartrending scenes from Nepal, Bihar, West Bengal, Everest base camp even as information on the damages of the earthquake trickle in.","7. Relief efforts, resources, donations, and infrastructure",0
592179609287819264,"['1400697205', '114681402', '293303534', '49466757', '546214949', '404881824', '342802864']","[1430002575.0, 1430003820.0, 1430016527.0, 1430032114.0, 1430032164.0, 1430032983.0, 1430033182.0, 1430040479.0]",7,211948211,,801,https://twitter.com/anyuser/status/592179609287819264,76500.0,How to Help the Relief Effort in Nepal http://buff.ly/1HFRFaW,"7. Relief efforts, resources, donations, and infrastructure",0
592191300243312642,"['2313487754', '92222926', '2377307983', '1402461817', '46062566', '308655006', '306030721', '211105194', '134340549', '569661214', '281923694', '2182934210', '2428239257', '2240365320', '3144876295', '3163742796', '2559554666', '2801729758', '741080053', '71507293', '1525107008', '313199100', '331755818', '615004763', '97461810', '557408330', '1364850458', '1670369593', '2652396072', '457583378', '2311788349', '1377875263', '109650948', '57313997', '1903358700', '2256559449', '41412454', '357492656', '242271119', '1572190250', '212685348', '97980691']","[1430004596.0, 1430004617.0, 1430004626.0, 1430004661.0, 1430005061.0, 1430005347.0, 1430005400.0, 1430005407.0, 1430005469.0, 1430005519.0, 1430005586.0, 1430005641.0, 1430005656.0, 1430005703.0, 1430005739.0, 1430005844.0, 1430006163.0, 1430006199.0, 1430006222.0, 1430006237.0, 1430006268.0, 1430006383.0, 1430006389.0, 1430006417.0, 1430006802.0, 1430008182.0, 1430010218.0, 1430011927.0, 1430012162.0, 1430014910.0, 1430026526.0, 1430026826.0, 1430026888.0, 1430026897.0, 1430026901.0, 1430027024.0, 1430027026.0, 1430027163.0, 1430027310.0, 1430027535.0, 1430027808.0, 1430028583.0, 1430053916.0]",42,130513668,,798,https://twitter.com/anyuser/status/592191300243312642,8551.0,#OperationMaitri launched by Indian army to save people of Nepal and to bring back Indians stranded there. :),1. Rescue operations and assistance,1
591907558505324544,"['34871124', '122295328', '15016162', '3030179731', '161634802', '741080053', '571917936']","[1429936944.0, 1429937036.0, 1429937041.0, 1429937179.0, 1429937219.0, 1429937327.0, 1429937491.0, 1429937516.0]",7,15405421,,796,https://twitter.com/anyuser/status/591907558505324544,766200.0,Fresh reports of earthquake via  @USGS . One in Nepal and the other in Tibet region of China.,"7. Relief efforts, resources, donations, and infrastructure",0
592303386852069377,"['1714955306', '2184256248', '2975641309', '571557561', '142023476', '3061272498', '3018225020', '2939056399', '1913668759', '363893810', '145218976', '393842180', '2949229794', '1495889586']","[1430031418.0, 1430031429.0, 1430031460.0, 1430031490.0, 1430031717.0, 1430031720.0, 1430031749.0, 1430032231.0, 1430033824.0, 1430033862.0, 1430035703.0, 1430035808.0, 1430040764.0, 1430046643.0, 1430047916.0]",14,2481459637,,792,https://twitter.com/anyuser/status/592303386852069377,5189.0,#MEAatWork returning home. C17 with 225 indians arrives ib delhi from kathmandu #NepalEarthquake,4. International response and international support,0
592222707846000640,"['3022306921', '51151884', '583705637', '362413983', '33217158', '2477973056', '137323635', '2913687632', '171475435', '2582519676', '77502495', '2307712298', '1453234879', '1084225736', '53864882', '57095117', '14908254', '17675067', '2540032344', '43692660', '191376204', '2441299136', '1344536893', '1595493162', '2346860869', '392608775', '3071423755', '134419940', '1652295840', '298123661', '1511295404']","[1430012317.0, 1430012365.0, 1430012371.0, 1430012393.0, 1430013189.0, 1430013287.0, 1430013499.0, 1430013530.0, 1430013837.0, 1430014595.0, 1430014705.0, 1430014878.0, 1430015884.0, 1430016082.0, 1430017285.0, 1430017335.0, 1430017396.0, 1430017541.0, 1430018489.0, 1430018604.0, 1430018886.0, 1430022644.0, 1430022819.0, 1430023537.0, 1430026084.0, 1430026558.0, 1430032554.0, 1430033039.0, 1430038864.0, 1430039322.0, 1430039678.0, 1430039796.0]",31,3025754858,,790,https://twitter.com/anyuser/status/592222707846000640,27500.0,#MannKiBaat: Irrelevant Comment on media & political leaders in context with #NepalQuake shows an insensitive & fanatic mindset! Pls stop it,"6. Controversy, criticism, social and political commentary",1
592212805098569728,"['327816835', '1071816775', '17917028', '11872872', '14121177', '35433873', '3083497413', '1189532996', '483778169', '2274666222', '274035579', '10409342', '429010701', '846652436', '422479459', '44878509', '13894992', '2330054316', '118114048', '239443728', '2613231871', '626575937', '56969648', '841763720', '70638743', '1461724860', '72912224', '185499362', '2997164272', '34037332', '549688383', '95213732', '1581991495', '572961420', '1481507244', '2165499479', '337840482', '255515762', '2188306011', '3001428684', '834672494', '95623186', '2249544894', '34266989', '164263382', '293580185', '787982520', '1608447355', '296017587', '1298935814', '52035963', '212671409', '1613703186', '15466058', '381570435', '325129312']","[1430009764.0, 1430009775.0, 1430009855.0, 1430009900.0, 1430009938.0, 1430009962.0, 1430010028.0, 1430010095.0, 1430010218.0, 1430010309.0, 1430010432.0, 1430010548.0, 1430010608.0, 1430010938.0, 1430011390.0, 1430011456.0, 1430011538.0, 1430012052.0, 1430012231.0, 1430012246.0, 1430012486.0, 1430012993.0, 1430016045.0, 1430017773.0, 1430020065.0, 1430020321.0, 1430028904.0, 1430035293.0, 1430035431.0, 1430035477.0, 1430035752.0, 1430035780.0, 1430036279.0, 1430036486.0, 1430038001.0, 1430038057.0, 1430038248.0, 1430038336.0, 1430039939.0, 1430040463.0, 1430041022.0, 1430041618.0, 1430042477.0, 1430043259.0, 1430044449.0, 1430045994.0, 1430046097.0, 1430046441.0, 1430047028.0, 1430047087.0, 1430047104.0, 1430049115.0, 1430050066.0, 1430050163.0, 1430050635.0, 1430052792.0, 1430054998.0]",56,300492970,,790,https://twitter.com/anyuser/status/592212805098569728,49700.0,Time is of the essence to help survivors of the massive earthquake that hit #Nepal +neighbouring countries. UN mobilising support,4. International response and international support,1
592326053173035008,"['54306830', '64408317', '732980827', '2420479326', '2966149887', '370392790', '705380352', '519843371', '2167674121', '2344426058', '278817907', '274017531', '240658286', '1338047336', '457712573', '3144291580', '478889692', '383906888', '61015562', '465158270', '1165957686', '827067685', '3024626899', '899084911', '111225697', '415309227', '443910842', '2774597830', '1723887391', '313497941', '2716100047', '86643035', '162114552', '1259955007']","[1430036911.0, 1430037182.0, 1430037219.0, 1430037241.0, 1430037357.0, 1430037362.0, 1430037381.0, 1430037491.0, 1430037549.0, 1430037578.0, 1430037793.0, 1430037800.0, 1430037820.0, 1430037899.0, 1430038003.0, 1430038808.0, 1430038872.0, 1430039132.0, 1430039189.0, 1430039833.0, 1430042155.0, 1430043102.0, 1430043209.0, 1430043249.0, 1430043882.0, 1430044749.0, 1430045687.0, 1430045730.0, 1430046724.0, 1430048109.0, 1430050249.0, 1430050410.0, 1430051080.0, 1430053417.0, 1430053874.0]",34,525954207,,787,https://twitter.com/anyuser/status/592326053173035008,153700.0,#WakeUpAmerica 🇺🇸  Will Bill & #Hillary Profit?  Earthquake Devastates Nepal   #Clinton Cash  http://mobile.nytimes.com/2015/04/26/world/asia/nepal-earthquake-katmandu.html?referrer=,"6. Controversy, criticism, social and political commentary",0
592191237962244096,"['2192426591', '2331838631', '633848867', '3016855936', '531159637', '42859959', '1041372078', '201844120', '1484530022', '3028088152']","[1430005885.0, 1430005924.0, 1430006577.0, 1430007700.0, 1430008573.0, 1430008576.0, 1430009442.0, 1430009783.0, 1430010924.0, 1430012968.0, 1430031530.0]",10,268639000,,786,https://twitter.com/anyuser/status/592191237962244096,71300.0,Death toll rises to at least 18pp in earthquake that hit Nepal http://ti.me/1I8L2hM Praying for those affected!🙏,"2. Impact, aftermath, death toll",1
591912163545079808,"['19738654', '21290383', '440798704', '302659236', '1196838541', '20674741', '147692352', '258391583', '412395622', '20767339', '619949267', '39721831', '707593904', '25488827', '1798591', '340220243', '389522225', '1325975378', '98950563', '2246767854', '186008288']","[1429938273.0, 1429938412.0, 1429938516.0, 1429938637.0, 1429938964.0, 1429939097.0, 1429939116.0, 1429939157.0, 1429939516.0, 1429939608.0, 1429940478.0, 1429942136.0, 1429942539.0, 1429942670.0, 1429943923.0, 1429944050.0, 1429946988.0, 1429950111.0, 1429991694.0, 1429995713.0, 1430000730.0, 1430023031.0]",21,147982554,,785,https://twitter.com/anyuser/status/591912163545079808,3845.0,"#Nepal: the  @savechildrenuk  regional emergency team pour over maps & info to plan response - 150 dead, many injured","2. Impact, aftermath, death toll",0
591918389280382976,"['162253505', '2532798662', '1333346839', '44418666', '707892865', '212861308', '439244777', '627607867', '165045135', '14914005', '17718681', '86770651', '2561010372', '2262816346', '3109831230', '2613926054', '147111523', '16300629', '864680094', '2258655633', '338326427', '2517117758', '47931949', '636850198', '71224874', '544945515', '1206922118', '3066054925', '177002568', '2295974335', '2943079164', '315698683', '500834725', '1582517030']","[1429939577.0, 1429939588.0, 1429939598.0, 1429939609.0, 1429939610.0, 1429939634.0, 1429939657.0, 1429939693.0, 1429939701.0, 1429939703.0, 1429939788.0, 1429939838.0, 1429939920.0, 1429939959.0, 1429939971.0, 1429939995.0, 1429940090.0, 1429940173.0, 1429940178.0, 1429940435.0, 1429940615.0, 1429940747.0, 1429940853.0, 1429941002.0, 1429941035.0, 1429941232.0, 1429942565.0, 1429942915.0, 1429944007.0, 1429944533.0, 1429946385.0, 1429946749.0, 1429949614.0, 1429953119.0, 1429955152.0]",34,302230454,,781,https://twitter.com/anyuser/status/591918389280382976,6200000.0,LIVE: #Nepal death toll from earthquake rises to 449: Police http://indiatoday.intoday.in/story/earthquake-in-delhi-ncr/1/432107.html,"2. Impact, aftermath, death toll",0
